transaction_id,customer_id,first_name,last_name,transaction_date,transaction_year,transaction_month,transaction_day,signup_date,signup_year,signup_month,signup_day,amount,country,clean_currency,transaction_type,merchant_category,payment_method,issuing_bank,status,fraud_flag,account_balance
TXN102101,CUST1775,Mark,Jones,"2025-10-13 00:00:00",2025,10,13,"2024-08-07 00:00:00",2024,8,7,840.51,Philippines,PHP,purchase,Fuel,E-Wallet,OCBC,Completed,0,214745.18
TXN105771,CUST1616,Lisa,Garrett,"2026-06-18 00:00:00",2026,6,18,"2025-11-25 00:00:00",2025,11,25,-366.71,Unknown,Unknown,refund,"ATM Withdrawal",PayMaya,DBS,Completed,0,82403.94
TXN101341,CUST1110,Thomas,Thomas,"2024-02-14 00:00:00",2024,2,14,"2024-11-02 00:00:00",2024,11,2,1838.27,Singapore,SGD,purchase,Education,Unknown,Chase,Unknown,0,68880.86
TXN103914,CUST1121,Mark,Watson,"2023-04-17 00:00:00",2023,4,17,"2023-08-27 00:00:00",2023,8,27,6968.43,"United States",USD,purchase,Groceries,Cash,Chase,Unknown,0,104881.58
TXN104192,CUST1827,Melissa,Mccormick,"2023-11-03 00:00:00",2023,11,3,"2025-11-09 00:00:00",2025,11,9,NULL,Singapore,SGD,refund,Investment,"Debit Card",Metrobank,Unknown,0,175673.25
TXN105263,CUST1424,Edwin,Brown,"2024-07-30 00:00:00",2024,7,30,"2025-12-16 00:00:00",2025,12,16,-370.72,"United States",USD,refund,Insurance,Unknown,Landbank,Completed,0,108290.19
TXN103227,CUST1344,Chad,Smith,"2024-06-18 00:00:00",2024,6,18,"2025-03-30 00:00:00",2025,3,30,134.83,Japan,JPY,Unknown,Dining,"Debit Card",RCBC,Pending,Unknown,219623.99
TXN103253,CUST1512,Carol,Jennings,"2025-04-15 00:00:00",2025,4,15,"2023-10-30 00:00:00",2023,10,30,1934.00,Philippines,PHP,transfer,Groceries,E-Wallet,Unknown,Pending,Unknown,229612.12
TXN105647,CUST1774,Michael,Howard,"2026-01-03 15:52:00",2026,1,3,"2022-09-04 00:00:00",2022,9,4,-1031.85,Japan,JPY,refund,Other,Unknown,Unknown,Pending,0,NULL
TXN101082,CUST1788,Henry,Gray,"2023-07-07 00:00:00",2023,7,7,"2022-12-08 00:00:00",2022,12,8,230.25,Philippines,PHP,withdrawal,Dining,"Credit Card",BDO,Reversed,0,6849.22
TXN104586,CUST1777,Alexandria,Holmes,"2026-01-08 00:00:00",2026,1,8,"2022-11-11 00:00:00",2022,11,11,NULL,Philippines,PHP,withdrawal,Other,Unknown,Metrobank,Unknown,Unknown,76278.38
TXN103612,CUST1501,Mary,Faulkner,"2024-11-30 00:00:00",2024,11,30,"2025-03-03 00:00:00",2025,3,3,2042.14,Philippines,PHP,fee,Insurance,Cash,OCBC,Completed,0,12800.27
TXN104021,CUST1648,ERICA,SMITH,"2024-04-21 00:00:00",2024,4,21,"2025-06-01 00:00:00",2025,6,1,85.29,Philippines,PHP,purchase,Groceries,Cash,BDO,Completed,0,21426.50
TXN104461,CUST1354,Ryan,Wiley,"2023-04-24 00:00:00",2023,4,24,"2023-03-23 00:00:00",2023,3,23,2854.36,Philippines,PHP,deposit,Travel,"credit card",OCBC,Reversed,Unknown,174062.37
TXN104551,CUST1499,Daniel,Barton,"2023-02-12 00:00:00",2023,2,12,"2023-11-23 00:00:00",2023,11,23,-1329.56,Japan,JPY,refund,Fashion,GCash,Landbank,Pending,Unknown,8837.79
TXN105021,CUST1490,Matthew,Hunt,"2023-05-08 00:00:00",2023,5,8,"2023-03-09 00:00:00",2023,3,9,1342.12,Singapore,SGD,transfer,Groceries,"Debit Card",DBS,Unknown,0,193941.28
TXN104630,CUST1196,Miss,Pierce,"2024-11-09 00:00:00",2024,11,9,"2024-04-14 00:00:00",2024,4,14,826.97,Unknown,Unknown,deposit,Electronics,"Credit Card",OCBC,Completed,0,154219.64
TXN104295,CUST1671,MICHELLE,COPELAND,"2024-04-19 00:00:00",2024,4,19,"2022-11-05 00:00:00",2022,11,5,106509.60,Philippines,PHP,refund,Healthcare,"Credit Card",BPI,Completed,1,129606.52
TXN105340,CUST1444,mariah,robles,"2025-05-18 00:00:00",2025,5,18,"2022-11-13 00:00:00",2022,11,13,4750.30,Philippines,PHP,deposit,Unknown,"credit card",RCBC,Reversed,0,156046.23
TXN102179,CUST1430,Rodney,Evans,"2023-08-29 11:02:00",2023,8,29,"2023-09-08 00:00:00",2023,9,8,207.61,"United States",USD,fee,Other,"Bank Transfer",DBS,Completed,Unknown,41489.57
TXN103966,CUST1302,Nathan,Chavez,"2023-07-26 00:00:00",2023,7,26,"2022-08-01 00:00:00",2022,8,1,279.69,Philippines,PHP,withdrawal,"Government Fees",Cash,OCBC,Completed,0,126353.05
TXN103401,CUST1888,Edgar,Alexander,"2026-06-18 00:00:00",2026,6,18,"2024-10-07 00:00:00",2024,10,7,546.27,Japan,JPY,withdrawal,Education,E-Wallet,BPI,Completed,0,6250.25
TXN105981,CUST1162,Andrea,Davis,"2024-02-18 00:00:00",2024,2,18,"2025-11-17 00:00:00",2025,11,17,301.81,Singapore,SGD,Unknown,Entertainment,PayMaya,UnionBank,failed,0,45292.31
TXN104684,CUST1155,ANGELA,BEAN,"2023-09-17 00:00:00",2023,9,17,"2024-01-28 00:00:00",2024,1,28,250.20,Philippines,PHP,withdrawal,Healthcare,Unknown,DBS,Completed,0,154963.73
TXN102562,CUST1888,Edgar,Alexander,"2026-04-15 00:00:00",2026,4,15,"2024-10-07 00:00:00",2024,10,7,-1988.94,Philippines,PHP,refund,Other,PayMaya,OCBC,Failed,Unknown,61541.44
TXN105502,CUST1362,Debbie,Ewing,"2025-10-27 00:00:00",2025,10,27,"2025-02-14 00:00:00",2025,2,14,-302.48,"United States",USD,refund,Subscriptions,"Debit Card",RCBC,Completed,Unknown,113736.39
TXN102838,CUST1620,sheryl,gutierrez,"2025-02-23 06:15:00",2025,2,23,"2025-10-08 00:00:00",2025,10,8,269.27,Philippines,PHP,withdrawal,Education,GCash,OCBC,Pending,Unknown,100863.97
TXN104507,CUST1586,Angela,Lewis,"2024-06-04 00:00:00",2024,6,4,"2023-03-03 00:00:00",2023,3,3,269.19,Singapore,SGD,purchase,"Government Fees",Cash,OCBC,Unknown,0,106007.68
TXN105796,CUST1615,Courtney,Peterson,"2025-09-10 00:00:00",2025,9,10,"2023-11-04 00:00:00",2023,11,4,481.61,Singapore,SGD,withdrawal,Dining,Cash,RCBC,failed,Unknown,81684.91
TXN105624,CUST1037,Carlos,Whitney,"2023-04-04 00:00:00",2023,4,4,"2024-06-19 00:00:00",2024,6,19,8.89,"United States",USD,withdrawal,Electronics,"Debit Card",BDO,Unknown,0,114298.30
TXN103153,CUST1417,Frederick,Hill,"2023-01-11 00:00:00",2023,1,11,"2025-04-28 00:00:00",2025,4,28,627.31,Philippines,PHP,withdrawal,Other,E-Wallet,BPI,Completed,0,52114.53
TXN100325,CUST1361,Lindsey,Lewis,"2023-12-07 00:00:00",2023,12,7,"2024-04-20 00:00:00",2024,4,20,989.16,Philippines,PHP,Unknown,Utilities,GCash,RCBC,Completed,Unknown,98415.05
TXN102024,CUST1178,Taylor,Carlson,"2024-08-23 23:44:00",2024,8,23,"2023-01-03 00:00:00",2023,1,3,344.76,Philippines,PHP,purchase,Healthcare,Cash,RCBC,Pending,0,182852.15
TXN102735,CUST1205,Kenneth,Montgomery,"2025-04-26 00:00:00",2025,4,26,"2024-10-01 00:00:00",2024,10,1,637.99,Singapore,SGD,withdrawal,Unknown,PayMaya,UnionBank,failed,Unknown,37902.36
TXN102772,CUST1779,Karen,Collins,"2023-05-09 23:02:00",2023,5,9,"2025-03-05 00:00:00",2025,3,5,2513.80,Unknown,Unknown,fee,"ATM Withdrawal","Debit Card",UnionBank,Unknown,1,208069.41
TXN102773,CUST1711,Ryan,Hodges,"2026-03-15 00:00:00",2026,3,15,"2025-11-21 00:00:00",2025,11,21,640.89,Philippines,PHP,Unknown,Subscriptions,"Debit Card",DBS,Reversed,1,101178.24
TXN105601,CUST1767,Briana,Turner,"2024-07-05 00:00:00",2024,7,5,"2022-07-12 00:00:00",2022,7,12,666.95,Singapore,SGD,deposit,Education,GCash,Metrobank,Unknown,Unknown,165103.02
TXN101900,CUST1144,Patrick,Bonilla,"2025-08-04 00:00:00",2025,8,4,"2024-02-03 00:00:00",2024,2,3,-4205.01,Singapore,SGD,refund,Other,"Credit Card",BPI,Completed,0,170706.83
TXN101441,CUST1330,Alexandra,Dominguez,"2025-02-12 00:00:00",2025,2,12,"2024-03-05 00:00:00",2024,3,5,-217.01,"United States",USD,refund,Other,"credit card",RCBC,Failed,0,40293.32
TXN105682,CUST1359,Ashley,Garcia,"2025-12-30 00:00:00",2025,12,30,"2024-05-18 00:00:00",2024,5,18,3308.59,Singapore,SGD,withdrawal,Healthcare,"Debit Card",Landbank,Unknown,0,108444.30
TXN103110,CUST1066,Alex,Hernandez,"2024-11-04 11:25:00",2024,11,4,"2024-02-18 00:00:00",2024,2,18,-1306.55,Singapore,SGD,refund,Unknown,PayMaya,DBS,Completed,Unknown,234710.47
TXN101402,CUST1210,Cheryl,Moore,"2023-07-18 00:00:00",2023,7,18,"2022-08-02 00:00:00",2022,8,2,464.13,Singapore,SGD,Unknown,Travel,"Credit Card",Chase,Completed,0,239416.46
TXN102134,CUST1585,Jennifer,Wood,"2025-06-23 00:00:00",2025,6,23,"2025-01-27 00:00:00",2025,1,27,147.66,Japan,JPY,purchase,Groceries,Cash,UnionBank,Completed,0,130375.69
TXN105477,CUST1440,David,Hall,"2023-08-04 00:00:00",2023,8,4,"2025-07-25 00:00:00",2025,7,25,-280.83,Philippines,PHP,refund,Investment,"Debit Card",BPI,Completed,0,215929.06
TXN101820,CUST1364,Jacqueline,Mccoy,"2026-02-21 00:00:00",2026,2,21,"2022-07-31 00:00:00",2022,7,31,-1298.92,Philippines,PHP,refund,"ATM Withdrawal","Credit Card",DBS,Pending,0,38898.03
TXN100852,CUST1888,EDGAR,ALEXANDER,"2023-11-21 00:00:00",2023,11,21,"2024-10-07 00:00:00",2024,10,7,280.51,Unknown,Unknown,fee,Investment,Unknown,Unknown,Reversed,0,239539.33
TXN101801,CUST1248,Veronica,Brewer,"2025-08-06 00:00:00",2025,8,6,"2025-07-19 00:00:00",2025,7,19,448.62,"United States",USD,transfer,Dining,"Bank Transfer",Chase,Failed,Unknown,105197.03
TXN103605,CUST1307,Kelsey,Fowler,"2024-10-22 00:00:00",2024,10,22,"2023-09-21 00:00:00",2023,9,21,27.86,Japan,JPY,purchase,Investment,E-Wallet,Metrobank,Completed,0,176661.50
TXN104627,CUST1177,Ricardo,Young,"2026-03-11 00:00:00",2026,3,11,"2024-02-08 00:00:00",2024,2,8,-234.65,Philippines,PHP,refund,Healthcare,"Debit Card",OCBC,failed,0,198997.67
TXN102858,CUST1713,Collin,Johnson,"2025-10-21 00:00:00",2025,10,21,"2023-11-12 00:00:00",2023,11,12,612.48,Philippines,PHP,transfer,Education,"Debit Card",DBS,failed,Unknown,43907.36
TXN100101,CUST1661,kirsten,nelson,"2023-07-03 00:00:00",2023,7,3,"2024-08-25 00:00:00",2024,8,25,290.29,Philippines,PHP,Unknown,Insurance,GCash,Chase,Completed,0,61375.42
TXN105367,CUST1320,Sharon,DVM,"2025-02-05 00:00:00",2025,2,5,"2025-03-03 00:00:00",2025,3,3,604.96,Philippines,PHP,deposit,Insurance,PayMaya,BPI,Failed,Unknown,119460.41
TXN103877,CUST1775,Mark,Jones,"2023-09-30 00:00:00",2023,9,30,"2024-08-07 00:00:00",2024,8,7,142.64,Philippines,PHP,transfer,Travel,"Bank Transfer",DBS,Completed,0,106888.31
TXN102746,CUST1054,David,Charles,"2024-08-02 00:00:00",2024,8,2,"2024-05-12 00:00:00",2024,5,12,-210.45,Philippines,PHP,refund,Investment,Cash,OCBC,Completed,0,218162.44
TXN105959,CUST1603,Kelly,MD,"2023-04-03 00:00:00",2023,4,3,"2022-11-24 00:00:00",2022,11,24,317.11,Japan,JPY,purchase,Fashion,"Bank Transfer",DBS,Reversed,0,158920.40
TXN103192,CUST1712,elizabeth,price,"2023-07-26 00:00:00",2023,7,26,"2025-08-08 00:00:00",2025,8,8,1068.43,"United States",USD,purchase,Groceries,Cash,Landbank,failed,0,15640.43
TXN105063,CUST1671,Michelle,Copeland,"2023-06-25 00:00:00",2023,6,25,"2022-11-05 00:00:00",2022,11,5,NULL,Philippines,PHP,fee,Insurance,E-Wallet,BDO,failed,Unknown,212894.91
TXN102970,CUST1132,Kayla,Rodriguez,"2024-05-24 00:00:00",2024,5,24,"2024-04-30 00:00:00",2024,4,30,392.01,Philippines,PHP,deposit,Investment,"Bank Transfer",Chase,Pending,0,155832.56
TXN100073,CUST1552,Matthew,Nelson,"2025-12-14 00:00:00",2025,12,14,"2024-07-23 00:00:00",2024,7,23,NULL,Philippines,PHP,withdrawal,dining,Cash,Chase,Unknown,0,134175.78
TXN104499,CUST1356,Mercedes,Watson,"2023-07-21 00:00:00",2023,7,21,"2025-05-16 00:00:00",2025,5,16,693.17,Singapore,SGD,Unknown,"P2P Transfer","Credit Card",Chase,Unknown,0,NULL
TXN105206,CUST1813,James,Weber,"2025-06-07 00:00:00",2025,6,7,"2025-08-02 00:00:00",2025,8,2,311.17,Philippines,PHP,Unknown,Dining,Cash,RCBC,Unknown,0,136479.60
TXN102494,CUST1689,Dorothy,Mclaughlin,"2024-11-18 00:00:00",2024,11,18,"2022-10-10 00:00:00",2022,10,10,NULL,Philippines,PHP,transfer,"Government Fees",PayMaya,BPI,Failed,0,90239.05
TXN103341,CUST1398,daniel,lee,"2025-04-11 00:00:00",2025,4,11,"2023-03-19 00:00:00",2023,3,19,-211.35,Philippines,PHP,refund,Healthcare,"credit card",Unknown,failed,0,221994.01
TXN104847,CUST1728,Robert,Jennings,"2023-03-10 00:00:00",2023,3,10,"2025-09-25 00:00:00",2025,9,25,812.66,Unknown,Unknown,Unknown,Groceries,"Bank Transfer",Chase,Unknown,0,211184.37
TXN101444,CUST1061,Tiffany,Barnes,"2023-08-16 00:00:00",2023,8,16,"2022-08-10 00:00:00",2022,8,10,309.89,"United States",USD,Unknown,"P2P Transfer","Credit Card",Landbank,Unknown,Unknown,NULL
TXN105303,CUST1129,Crystal,Schroeder,"2023-11-02 00:00:00",2023,11,2,"2024-05-24 00:00:00",2024,5,24,2262.10,"United States",USD,transfer,Other,Cash,BPI,Unknown,0,18953.82
TXN104344,CUST1133,Victor,Brown,"2024-06-16 13:40:00",2024,6,16,"2022-11-18 00:00:00",2022,11,18,111.61,Philippines,PHP,withdrawal,Utilities,Cash,BPI,Unknown,Unknown,152793.27
TXN101545,CUST1519,Robert,Ortiz,"2025-11-23 00:00:00",2025,11,23,"2023-06-02 00:00:00",2023,6,2,11895.00,Japan,JPY,deposit,Utilities,"Debit Card",Unknown,Unknown,0,166878.42
TXN101549,CUST1705,Jeremiah,Vasquez,"2024-06-14 07:21:00",2024,6,14,"2022-11-19 00:00:00",2022,11,19,941.78,"United States",USD,Unknown,Other,Unknown,Unknown,Completed,Unknown,144387.25
TXN104653,CUST1784,Cathy,Bell,"2025-03-05 00:00:00",2025,3,5,"2025-10-28 00:00:00",2025,10,28,-484.46,Japan,JPY,refund,Electronics,"Credit Card",BPI,Pending,Unknown,83137.85
TXN102788,CUST1211,Kathy,Levy,"2025-07-17 00:00:00",2025,7,17,"2024-03-27 00:00:00",2024,3,27,1378.12,Singapore,SGD,fee,Groceries,E-Wallet,Landbank,Completed,0,5776.88
TXN101547,CUST1240,Elizabeth,Mendez,"2025-08-15 00:00:00",2025,8,15,"2025-02-13 00:00:00",2025,2,13,477.11,Philippines,PHP,purchase,Groceries,Unknown,DBS,Unknown,0,81660.01
TXN104829,CUST1639,Andrew,Lane,"2026-04-20 00:00:00",2026,4,20,"2023-12-18 00:00:00",2023,12,18,-862.34,Japan,JPY,refund,dining,GCash,DBS,Completed,0,87394.52
TXN103957,CUST1638,Diana,Fuller,"2026-04-16 00:00:00",2026,4,16,"2023-09-23 00:00:00",2023,9,23,94.87,"United States",USD,transfer,"Government Fees",Cash,Unknown,failed,0,22191.42
TXN105283,CUST1098,Cynthia,Moore,"2025-08-19 00:00:00",2025,8,19,"2024-02-13 00:00:00",2024,2,13,3730.54,Philippines,PHP,Unknown,Investment,"Debit Card",DBS,Unknown,0,237513.77
TXN104780,CUST1601,Kenneth,Williams,"2024-08-31 00:00:00",2024,8,31,"2024-01-10 00:00:00",2024,1,10,5045.24,Philippines,PHP,purchase,Education,PayMaya,Chase,Completed,0,68738.97
TXN105374,CUST1832,jason,daniel,"2024-03-27 00:00:00",2024,3,27,"2024-09-30 00:00:00",2024,9,30,NULL,Japan,JPY,transfer,"ATM Withdrawal",Unknown,UnionBank,Completed,0,109369.62
TXN105862,CUST1269,Sara,Jones,"2023-01-19 00:00:00",2023,1,19,"2023-04-25 00:00:00",2023,4,25,332.90,"United States",USD,withdrawal,Electronics,"Debit Card",Chase,Failed,0,28927.58
TXN102855,CUST1319,Donna,Adams,"2024-01-13 23:52:00",2024,1,13,"2025-09-20 00:00:00",2025,9,20,930.54,"United States",USD,fee,Groceries,E-Wallet,DBS,Failed,1,151875.69
TXN100080,CUST1186,James,Gonzales,"2023-05-10 00:00:00",2023,5,10,"2024-12-04 00:00:00",2024,12,4,433.94,"United States",USD,purchase,Education,"Credit Card",Chase,Failed,Unknown,28811.64
TXN101644,CUST1754,Stephanie,Parker,"2025-04-09 00:00:00",2025,4,9,"2023-01-09 00:00:00",2023,1,9,197.29,Philippines,PHP,purchase,Insurance,E-Wallet,Landbank,Unknown,Unknown,93949.79
TXN100405,CUST1124,Michael,Paul,"2025-08-13 15:23:00",2025,8,13,"2025-08-08 00:00:00",2025,8,8,1295.45,Singapore,SGD,purchase,Investment,"Debit Card",BDO,Unknown,0,102648.21
TXN104941,CUST1863,John,Walker,"2026-03-21 00:00:00",2026,3,21,"2024-05-04 00:00:00",2024,5,4,678.63,Japan,JPY,purchase,Electronics,PayMaya,OCBC,Completed,Unknown,198501.00
TXN103541,CUST1780,Michael,Johnson,"2024-05-19 00:00:00",2024,5,19,"2024-11-29 00:00:00",2024,11,29,299.04,"United States",USD,purchase,Groceries,PayMaya,DBS,Completed,0,165761.78
TXN104464,CUST1555,James,Hubbard,"2026-02-12 00:00:00",2026,2,12,"2024-10-17 00:00:00",2024,10,17,-673.19,"United States",USD,refund,Other,PayMaya,Landbank,Completed,0,5492.93
TXN105362,CUST1888,Edgar,Alexander,"2023-04-23 07:15:00",2023,4,23,"2024-10-07 00:00:00",2024,10,7,1987.60,Philippines,PHP,deposit,"Government Fees",E-Wallet,UnionBank,Completed,0,166801.34
TXN105403,CUST1503,anthony,hooper,"2023-10-09 00:00:00",2023,10,9,"2023-06-05 00:00:00",2023,6,5,2550.35,"United States",USD,deposit,Dining,"credit card",OCBC,Unknown,Unknown,14381.85
TXN102376,CUST1643,Ashley,Blair,"2025-12-24 00:00:00",2025,12,24,"2023-07-06 00:00:00",2023,7,6,2523.43,Singapore,SGD,fee,"Government Fees","Debit Card",Unknown,failed,0,108915.48
TXN103446,CUST1083,John,Ray,"2023-01-27 00:00:00",2023,1,27,"2022-10-20 00:00:00",2022,10,20,2601.73,Japan,JPY,deposit,Groceries,Cash,OCBC,Completed,0,175472.69
TXN101222,CUST1447,Matthew,Smith,"2026-05-29 00:00:00",2026,5,29,"2024-04-27 00:00:00",2024,4,27,1202.15,"United States",USD,deposit,Subscriptions,"credit card",UnionBank,Reversed,0,129998.55
TXN103714,CUST1458,Cheryl,Morgan,"2026-04-08 00:00:00",2026,4,8,"2024-07-25 00:00:00",2024,7,25,514.70,"United States",USD,purchase,dining,Cash,Unknown,Pending,0,63437.08
TXN101169,CUST1074,Allen,Rosales,"2025-09-14 00:00:00",2025,9,14,"2023-09-11 00:00:00",2023,9,11,574.92,Philippines,PHP,purchase,Travel,E-Wallet,DBS,Completed,0,NULL
TXN102893,CUST1703,Jesse,Carney,"2025-10-26 00:00:00",2025,10,26,"2023-05-28 00:00:00",2023,5,28,231.33,"United States",USD,deposit,Utilities,Cash,Unknown,Completed,0,NULL
TXN102261,CUST1550,Mark,Thomas,"2026-02-16 00:00:00",2026,2,16,"2024-09-17 00:00:00",2024,9,17,262.58,"United States",USD,purchase,Groceries,"Debit Card",RCBC,Pending,Unknown,54399.84
TXN104675,CUST1575,Lori,DDS,"2023-06-05 00:00:00",2023,6,5,"2025-04-06 00:00:00",2025,4,6,2557.61,Unknown,Unknown,transfer,Fashion,Cash,OCBC,Unknown,0,235612.46
TXN104632,CUST1730,Casey,Floyd,"2023-06-21 22:24:00",2023,6,21,"2025-01-10 00:00:00",2025,1,10,-1526.55,Unknown,Unknown,refund,"P2P Transfer",Cash,RCBC,Reversed,0,31840.37
TXN102143,CUST1521,Mr.,King,"2023-04-20 00:00:00",2023,4,20,"2022-12-03 00:00:00",2022,12,3,2157.59,Philippines,PHP,purchase,Groceries,Cash,DBS,Completed,0,114778.14
TXN103952,CUST1697,Jessica,Hull,"2024-12-04 00:00:00",2024,12,4,"2024-10-17 00:00:00",2024,10,17,NULL,Singapore,SGD,fee,Groceries,E-Wallet,DBS,Completed,Unknown,177628.30
TXN105279,CUST1588,Heather,Ellis,"2023-04-08 00:00:00",2023,4,8,"2024-06-05 00:00:00",2024,6,5,221.67,Japan,JPY,purchase,Utilities,Unknown,RCBC,Completed,0,199348.42
TXN101791,CUST1132,Kayla,Rodriguez,"2025-04-22 00:00:00",2025,4,22,"2024-04-30 00:00:00",2024,4,30,2159.59,Philippines,PHP,purchase,Other,"Credit Card",UnionBank,Failed,0,30536.70
TXN105806,CUST1797,Kathleen,Johnson,"2023-08-14 00:00:00",2023,8,14,"2023-07-25 00:00:00",2023,7,25,-169.49,Philippines,PHP,refund,Other,"Debit Card",Landbank,Pending,0,231145.31
TXN103076,CUST1660,Denise,Moore,"2025-08-17 00:00:00",2025,8,17,"2022-11-11 00:00:00",2022,11,11,725.99,Philippines,PHP,deposit,Education,"Debit Card",DBS,Reversed,0,165535.82
TXN103135,CUST1706,Jessica,Mendez,"2025-10-15 00:00:00",2025,10,15,"2022-08-17 00:00:00",2022,8,17,125.99,"United States",USD,transfer,Electronics,GCash,UnionBank,Completed,1,242021.53
TXN105343,CUST1054,David,Charles,"2024-02-13 00:00:00",2024,2,13,"2024-05-12 00:00:00",2024,5,12,-2072.50,Japan,JPY,refund,Subscriptions,"Debit Card",Metrobank,Unknown,0,109780.44
TXN101690,CUST1609,kevin,alvarado,"2024-12-09 07:49:00",2024,12,9,"2025-04-07 00:00:00",2025,4,7,957.64,Philippines,PHP,purchase,Insurance,GCash,UnionBank,Unknown,0,69727.44
TXN103700,CUST1149,Casey,James,"2023-04-20 00:00:00",2023,4,20,"2022-10-04 00:00:00",2022,10,4,-228.74,Philippines,PHP,refund,Fashion,Unknown,Metrobank,Reversed,Unknown,70475.57
TXN105061,CUST1252,ashley,pacheco,"2023-05-02 00:00:00",2023,5,2,"2023-03-24 00:00:00",2023,3,24,1370.08,Philippines,PHP,withdrawal,Subscriptions,Unknown,BPI,Completed,0,158739.89
TXN102805,CUST1260,Anna,Hardy,"2023-09-03 00:00:00",2023,9,3,"2024-08-12 00:00:00",2024,8,12,1315.16,Singapore,SGD,Unknown,Travel,"Debit Card",UnionBank,Unknown,0,75366.74
TXN103028,CUST1238,Jeremy,Adams,"2024-01-29 00:00:00",2024,1,29,"2024-10-16 00:00:00",2024,10,16,283.80,Unknown,Unknown,purchase,Travel,"Credit Card",DBS,Unknown,1,9567.02
TXN104197,CUST1507,MARY,PERRY,"2024-12-19 03:18:00",2024,12,19,"2023-03-30 00:00:00",2023,3,30,-9873.47,"United States",USD,refund,Investment,GCash,Landbank,Reversed,Unknown,19483.14
TXN104220,CUST1639,Andrew,Lane,"2024-02-23 00:00:00",2024,2,23,"2023-12-18 00:00:00",2023,12,18,-2062.08,Singapore,SGD,refund,Dining,Cash,BDO,Unknown,0,82141.69
TXN105073,CUST1267,Juan,Harding,"2023-01-28 00:00:00",2023,1,28,"2023-02-04 00:00:00",2023,2,4,2839.45,"United States",USD,fee,Groceries,Unknown,DBS,Reversed,0,208094.16
TXN103445,CUST1595,Anna,Ross,"2025-12-13 00:00:00",2025,12,13,"2023-02-09 00:00:00",2023,2,9,532.25,Japan,JPY,deposit,Other,GCash,Landbank,Reversed,Unknown,56533.30
TXN104213,CUST1551,Sarah,Jones,"2026-05-13 00:00:00",2026,5,13,"2023-07-11 00:00:00",2023,7,11,234.59,Japan,JPY,purchase,Investment,Cash,Metrobank,Pending,0,84016.46
TXN102588,CUST1862,ann,henderson,"2025-02-27 00:00:00",2025,2,27,"2022-08-24 00:00:00",2022,8,24,400.50,"United States",USD,transfer,Entertainment,GCash,DBS,Reversed,0,160291.59
TXN103496,CUST1353,Raymond,DVM,"2026-06-01 00:00:00",2026,6,1,"2023-04-27 00:00:00",2023,4,27,110.24,"United States",USD,transfer,Other,Cash,OCBC,Reversed,0,41597.08
TXN104336,CUST1127,Tiffany,Holloway,"2024-08-27 00:00:00",2024,8,27,"2025-11-26 00:00:00",2025,11,26,-319.24,"United States",USD,refund,Entertainment,Cash,Chase,Unknown,0,22586.32
TXN101757,CUST1748,Michael,Ramirez,"2025-10-14 00:00:00",2025,10,14,"2024-05-07 00:00:00",2024,5,7,245.25,Japan,JPY,transfer,Other,Cash,OCBC,failed,0,165613.54
TXN100651,CUST1363,Joel,Lara,"2026-03-27 00:00:00",2026,3,27,"2022-12-18 00:00:00",2022,12,18,NULL,Philippines,PHP,deposit,Investment,GCash,RCBC,failed,0,195705.18
TXN102544,CUST1114,Natasha,Williams,"2025-01-15 00:00:00",2025,1,15,"2024-08-17 00:00:00",2024,8,17,579.58,Philippines,PHP,transfer,Subscriptions,"Credit Card",RCBC,Failed,Unknown,NULL
TXN104047,CUST1435,Christine,Jennings,"2023-07-02 02:09:00",2023,7,2,"2024-04-28 00:00:00",2024,4,28,621.82,Philippines,PHP,transfer,Groceries,Unknown,UnionBank,Reversed,Unknown,202703.01
TXN104679,CUST1227,Regina,Roberts,"2025-07-29 00:00:00",2025,7,29,"2024-10-19 00:00:00",2024,10,19,75.27,"United States",USD,withdrawal,Unknown,"Debit Card",RCBC,Completed,0,22613.93
TXN105383,CUST1188,Edward,Garcia,"2024-07-15 19:12:00",2024,7,15,"2025-01-06 00:00:00",2025,1,6,556.72,Singapore,SGD,purchase,Other,GCash,UnionBank,Unknown,0,167830.50
TXN100213,CUST1004,Monica,Herrera,"2024-03-29 00:00:00",2024,3,29,"2024-09-01 00:00:00",2024,9,1,674.42,Singapore,SGD,purchase,Subscriptions,E-Wallet,Landbank,Unknown,0,138686.64
TXN103730,CUST1156,kristy,reid,"2023-12-19 00:00:00",2023,12,19,"2022-09-29 00:00:00",2022,9,29,55.81,Japan,JPY,deposit,dining,"Debit Card",BPI,Pending,Unknown,218411.17
TXN100603,CUST1134,jill,lam,"2023-09-02 00:00:00",2023,9,2,"2024-09-08 00:00:00",2024,9,8,6014.39,Singapore,SGD,purchase,Other,"Bank Transfer",RCBC,Completed,0,121923.90
TXN104977,CUST1394,Jeremiah,Baker,"2024-07-30 00:00:00",2024,7,30,"2024-11-03 00:00:00",2024,11,3,366.08,"United States",USD,purchase,Insurance,Cash,Chase,Completed,0,108553.51
TXN104712,CUST1527,Megan,Ward,"2024-06-21 00:00:00",2024,6,21,"2025-03-26 00:00:00",2025,3,26,501.81,Philippines,PHP,fee,Fashion,"Debit Card",Landbank,Completed,0,NULL
