transaction_id,customer_id,customer_name,email,signup_date,transaction_date,amount,currency,transaction_type,merchant_category,payment_method,issuing_bank,country,status,fraud_flag,account_balance_after
TXN101218,CUST1838,David Davis,george91@example.org,2025-01-07,20/01/26,517.26,,Purchase,GROCERIES,Cash,BPI,Japan,failed,0,123469.71
TXN100035,CUST1299,Kristin Watts,seanmyers@example.net,2024-07-25,"September 16, 2023",-1852.72,,Refund,Subscriptions,e-wallet,BDO,PHL,failed,,18974.14
TXN100631,CUST1449,Kristin Huerta,smithsarah@example.net,2025-06-22,"May 03, 2023",638.46,,Purchase,Electronics,DEBIT CARD,Landbank,PHL,completed,0,234183.12
TXN105732,CUST1685,STEVE DAVIS,qmccoy@example.net,2022-10-11,27/01/23,-331.72,PHP ,REFUND,P2P Transfer,DEBIT CARD,Chase,JP,COMPLETED,FALSE,60460.56
TXN104585,CUST1288,Tony Le,mwheeler@example.com,2022-11-17,"November 06, 2023",1613.45,php,Fee,ATM Withdrawal,e-wallet,Landbank,USA,Reversed,0,
TXN105387,CUST1196,Miss Michelle Pierce,patricia22@example.com,2024-04-14,2025-06-09,-800.35,USD,REFUND,Investment,PayMaya,UnionBank,United States,Pending,FALSE,89520.67
TXN100728,CUST1667,Gregory Murray,justinbailey@example.net,2022-12-13,2025-04-10,,USD,Purchase,Government Fees  ,Bank Transfer,UnionBank,,Failed,FALSE,87219.1
TXN104517,CUST1202,Stephanie Singleton,james84@example.org,2024-09-09,2025-05-28,"₱2,397.43",PHP ,Fee,Electronics,GCash,RCBC,JP,,,207815.16
TXN104772,CUST1479,Erica Moon,cruzamber@example.com,2022-08-04,2023/02/03 13:44,131.06,Php,Transfer,othr,GCash,OCBC,United States,failed,No,61996.24
TXN105589,CUST1588,Heather Ellis,kandrade@example.org,2024-06-05,2025/05/12 08:10,1982.06,PHP ,Withdrawal,Education,Credit Card,Landbank,US,Completed,FALSE,
TXN101847,CUST1049,roy torres,russellcarpenter@example.net,2023-08-19,"January 09, 2023","-1,779.69",JPY,Refund,Dining,,OCBC,Philippines ,Completed,,148763.34
TXN102708,CUST1525,Jennifer Douglas,jennifer90@example.org,2024-09-29,"June 19, 2026",1363.13,PHP ,Deposit,Fashion,DEBIT CARD,UnionBank,Philippines,,0,
TXN100453,CUST1762,Lee Lee,kimberlywang@example.org,2022-08-01,19-03-2026,₱835.86,PHP,purchase,Investment,cash,Chase,USA,Pending,FALSE,142202.34
TXN101056,CUST1440,david hall,joseph01@example.org,2025-07-25,08/20/2024,-1168.08,PHP ,Refund,Government Fees,Bank Transfer,Metrobank,Japan,,0,167308.88
TXN104689,CUST1380,Kristina Preston,jeffrey92@example.com,2023-07-31,2024-02-20,655.0,JPY,purchase,othr,,RCBC,SG  ,completed,No,90088.16
TXN102163,CUST1506,Christopher Jones,jason22@example.com,2024-08-11,"June 14, 2023",,PHP,Fee,Subscriptions,Credit Card,Landbank,United States,,FALSE,121066.4
TXN104242,CUST1876,Kristen Roberts,gross@example.net,2025-01-15,07/06/24,493.47,php,Withdrawal,Fuel,credit card,RCBC,Philippines ,completed,,124016.46
TXN104854,CUST1265,Dale Edwards,hartjeffrey@example.org,2022-07-24,2026/03/18 12:34,207.76,,Transfer,Fuel,GCash,BPI,US,Completed,0,1345.27
TXN101058,CUST1836,James Davenport,andrewjohnson@example.net,2024-10-08,2025-04-24,-2425.5,USD,REFUND,Investment,credit card,Landbank,USA,Failed,TRUE,3027.73
TXN103815,CUST1097,  Christina Dunn  ,samuel71@example.org,2025-11-28,2026/06/08 07:27,340.83,,Fee,Investment,PayMaya,UnionBank,PHL,Completed,FALSE,106147.98
TXN102405,CUST1173,Sandra Davis,lisawilkerson@example.org,2023-12-16,27-05-2023,1127.56,USD,Withdrawal,Insurance  ,Credit Card,Landbank,Philippines,Failed,0,
TXN104313,CUST1038,Tony Vazquez,amydavenport@example.net,2024-06-09,2025/06/05 20:22,988.15,PHP,Withdrawal,Government Fees,Credit Card,UnionBank,USA,Failed,0,214928.93
TXN103048,CUST1266,Lauren Cortez,elijah53@example.com,2024-07-01,05/21/2024,427.94,PHP ,Fee,Healthcare,Bank Transfer,BPI,Singapore,completed,FALSE,44993.71
TXN103138,CUST1495,Brandy Quinn,wford@example.com,2024-03-17,28-07-2025,744.82,PHP,Withdrawal,Subscriptions,cash,RCBC,PHL,failed,0,5340.61
TXN101281,CUST1706,Jessica Mendez,gainesjennifer@example.org,2022-08-17,2023-07-05,N/A,Php  ,REFUND,Groceries,GCash,Chase,PH,Failed,No,7777.86
TXN104914,CUST1490,Matthew Hunt,jackjensen@example.com,2023-03-09,28-09-2023,514.42,PHP,Withdrawal,Entertainment,Credit Card,Chase,USA,,FALSE,43756.6
TXN101739,CUST1341,Jorge Harris,AMANDAMYERS@EXAMPLE.NET,2025-03-05,08/26/2025,1364.46,php,Fee,Travel,PayMaya,UnionBank,United States,failed,TRUE,90122.58
TXN101188,CUST1334,Brian Goodwin,bbell@example.com,2025-04-09,07/03/26,887.86,JPY,purchase,Electronics,Bank Transfer,DBS,,failed,FALSE,108737.45
TXN102441,CUST1663,James Bush,tjensen@example.com,05/13/2025,06/05/25,1796.84,USD,purchase,Fuel,,Chase,SG,,FALSE,72234.04
TXN101715,CUST1192,Christian Cole,nathan19@example.org,2024-05-10,10-10-2023,500.33,php,Withdrawal,Education,Cash,RCBC,SG,COMPLETED,,183864.0
TXN101208,CUST1274,Courtney Sutton DVM,davisnicholas@example.net,03/03/2024,"March 10, 2024",1390.65,JPY,Purchase,Investment,Credit Card,,Philippines,Pending,FALSE,152134.15
TXN104756,CUST1186,James Gonzales,LMORGAN@EXAMPLE.COM,2024-12-04,27-06-2024,549.35,PHP ,Transfer,othr,Bank Transfer,Chase,Singapore,Failed,No,63321.22
TXN100448,CUST1387,Trevor Jones,pamelamartin@example.org,2024-06-02,2024-12-30,1231.23,Php,Purchase,Others,Credit Card,Landbank,United States,completed,No,173223.0
TXN100207,CUST1520,Krystal Carr,afischer@example.net,2025-03-31,31/03/23,661.81,php,Deposit,Investment,GCash,BPI,JP,Completed,No,117430.83
TXN101310,CUST1062,MICHAEL POWELL,marycalhoun@example.net,2024-05-16,2023-06-19,392.91,USD,Withdrawal,,PayMaya,UnionBank,US,Failed,0,173557.71
TXN102012,CUST1627,Rachel Meyer,cbryant@example.org,2024-04-26,"December 06, 2024",3580.35,PHP,,Dining,GCash,DBS,PH,Completed,0,79183.25
TXN105032,CUST1872,Chelsea Johnson,pwong@example.org,01/11/2024,"July 02, 2024","₱-1,915.98",PHP ,Refund,Education,PayMaya,DBS,,COMPLETED,No,22699.4
TXN100981,CUST1865,Kelly Phillips,arnoldsamantha@example.net,2022-11-18,2026/02/07 07:57,500.3,php,,,e-wallet,Landbank,,Reversed,FALSE,57181.3
TXN102667,CUST1792,Megan Sanders,wilsonralph@example.net,2024-07-27,26/04/25,2810.76,php,Deposit,groceries,cash,,JP,failed,,103030.17
TXN101707,CUST1501,Mary Faulkner,ccrosby@example.org,2025-03-03,"April 02, 2023","₱1,434.99",PHP ,Fee,groceries  ,PayMaya,DBS,Philippines,,FALSE,14373.58
TXN104081,CUST1339,Dennis Williams,fryraymond@example.com,2024-09-14,12/12/2023,600.55,PHP ,purchase,Utilities,Debit Card,Metrobank,Philippines,failed,FALSE,81009.58
TXN100932,CUST1367,Carrie Lewis,joshuagriffin@example.org,2022-08-17,12/05/2025,621.95,PHP,purchase,Fashion,cash,DBS,PH,COMPLETED,FALSE,227350.44
TXN101354,CUST1362,  Debbie Ewing  ,cranemelissa@example.net,2025-02-14,2024-06-10,1434.7,,Purchase,Insurance,Debit Card,OCBC,Singapore,Pending,0,45224.28
TXN100085,CUST1292,Richard Diaz,brittanygardner@example.net,2025-03-11,10/02/2025,-10862.58,,Refund,,Debit Card,RCBC,JP,failed,FALSE,23729.14
TXN102928,CUST1181,Paul Kelly,cooperjessica@example.net,2022-11-13,2023-09-30,1151.71,PHP ,Withdrawal,Government Fees,Bank Transfer,BDO,JP,completed,0,22491.49
TXN103789,CUST1779,Karen Collins,don79@example.net,2025-03-05,2023-01-26,142.14,USD,,Fashion,Debit Card,DBS,USA,failed,FALSE,206414.45
TXN104371,CUST1411,Ryan Green,mitchellpaul@example.org,2025-06-29,2023-08-09,248.37,PHP ,Transfer,Healthcare,GCash,DBS,USA,completed,,36556.55
TXN102510,CUST1574,Jacqueline Davis,vincentparks@example.com,2025-10-05,06/22/2024,5671.32,Php,Deposit,Healthcare,PayMaya,Metrobank,PHL,failed,FALSE,129927.59
TXN104865,CUST1038,Tony Vazquez,amydavenport@example.net,2024-06-09,2025-07-10,-370.07,Php  ,REFUND,groceries,,DBS,PH,failed,,18266.08
TXN101591,CUST1785,CHRISTOPHER MASON,williamjones@example.net,03/05/2025,05-06-2024,1602.14,USD,,Dining,Credit Card,Metrobank,Philippines ,,FALSE,215817.71
TXN101584,CUST1054,David Charles,danderson@example.net,2024-05-12,20/06/25,-107.75,Php,REFUND,Healthcare,PayMaya,Chase,SG,,0,230366.22
TXN100800,CUST1678,Jennifer Graham,elainewells@example.org,06/12/2024,2025-09-28,N/A,PHP,Transfer,P2P Transfer,e-wallet,Chase,Philippines ,Failed,FALSE,184489.73
TXN103256,CUST1803,Kevin Gray,katie45@example.org,2022-08-08,2026/01/24 22:38,-1374.0,,Refund,groceries,Cash,BDO,PH,completed,0,226912.06
TXN102839,CUST1622,Crystal Hall,howardhailey@example.com,2022-12-22,2024-08-23,173.95,USD,Withdrawal,Groceries,Credit Card,UnionBank,PHL,Reversed,0,13280.46
TXN103377,CUST1815,Rhonda Farrell,umichael@example.net,2022-09-18,"February 02, 2024",,SGD,Withdrawal,Groceries,e-wallet,Chase,PHL,completed,FALSE,246781.47
TXN104995,CUST1705,Jeremiah Vasquez,chelseywhite@example.com,2022-11-19,20-10-2023,4075.16,Php,,Dining,,Landbank,,Completed,No,184295.86
TXN105010,CUST1563,Maria Clayton,josehenderson@example.org,2024-04-24,"August 31, 2025","6,253.72",Php,Purchase,othr,PayMaya,,US,COMPLETED,0,240082.96
TXN101436,CUST1720,William Johnston,marcoconnell@example.org,2025-03-06,01/17/2025,683.98,PHP ,,Fuel,e-wallet,UnionBank,SG,Pending,,14515.93
TXN104920,CUST1236,Edward Craig,gregorychase@example.com,2025-05-25,"August 24, 2025",252.1,SGD,purchase,Education,Bank Transfer,RCBC,Japan,Reversed,0,194209.65
TXN104739,CUST1360,Christine Parker,melissa12@example.net,2023-07-27,20-03-2026,-567.19,SGD,Refund,Travel,cash,RCBC,SG,Completed,0,174600.36
TXN104929,CUST1383,Cynthia Haas,daisymccarty@example.net,2024-11-06,02/19/2024,296.63,Php,,Entertainment,cash,BDO,United States,Pending,No,6895.25
TXN101817,CUST1006,Jamie Chavez,francisco53@example.net,2023-06-10,2023/09/26 17:45,440.41,SGD,Withdrawal,othr,,RCBC,Japan,failed,No,98945.79
TXN105760,CUST1382,Tammy Ponce,daniellegarcia@example.com,2022-12-30,15/06/26,N/A,php,purchase,,Bank Transfer,BPI,Japan,,FALSE,230388.7
TXN101338,CUST1790,Jesus Fitzgerald,aperez@example.com,2025-12-13,"April 21, 2024",2186.67,php,Fee,Dining,Debit Card,RCBC,JP,Pending,FALSE,115698.18
TXN101178,CUST1048,Cheryl Ortega,lbyrd@example.net,2024-06-30,28/03/25,-186.57,PHP,Refund,Subscriptions,PayMaya,BDO,PHL,COMPLETED,,193948.86
TXN103468,CUST1645,Katherine White,jeanettekrause@example.org,12/02/2022,07/01/2025,2027.97,USD,purchase,Insurance,Debit Card,BDO,USA,,0,98888.12
TXN105298,CUST1011,Brenda Snyder PhD,hernandezernest@example.net,2023-12-25,"July 26, 2023",4148.95,PHP,Deposit,GROCERIES,Credit Card,OCBC,Japan,COMPLETED,0,67755.64
TXN105978,CUST1829,Elizabeth Mayer,kennethvillarreal@example.org,2025-09-16,02/18/2023,3514.19,JPY,Transfer,Education,Debit Card,UnionBank,SG,Pending  ,FALSE,190611.45
TXN102904,CUST1315,Rodney Williams,bpayne@example.org,2025-01-29,04/06/2025,226.06,SGD,Purchase,othr,e-wallet,BPI,Singapore,completed,No,161486.79
TXN101670,CUST1302,NATHAN CHAVEZ,evanslisa@example.org,2022-08-01,"May 09, 2023",707.66,Php,Withdrawal,Dining,credit card,UnionBank,PHL,Failed,FALSE,109825.56
TXN100723,CUST1661,Kirsten Nelson,audrey21@example.com,2024-08-25,2023-12-31,5660.1,PHP,Transfer,groceries,Cash,BPI,US,COMPLETED,No,116568.8
TXN104200,CUST1017,Mr. Philip Cannon,donnaarroyo@example.org,2023-06-07,08-09-2025,565.75,USD,,Groceries,GCash,BDO,Philippines,failed,FALSE,6353.03
TXN101242,CUST1841,Diane Byrd MD,bsparks@example.com,2025-12-02,10/02/24,-321.07,USD,Refund,Fuel,Credit Card,Metrobank,Philippines,Completed,No,35630.34
TXN105361,CUST1503,Anthony Hooper,dakota84@example.net,2023-06-05,21/07/24,-95.08,USD,REFUND,Investment,e-wallet,BPI,PHL,Pending,0,
TXN103164,CUST1070,Jeffrey Wood,alexander67@example.org,2024-01-09,"August 13, 2025",308.78,USD,,Fashion,,OCBC,SG,COMPLETED,No,43602.95
TXN105839,CUST1118,Tracy Phillips,linda71@example.org,2025-02-21,16/06/24,₱425.55,,Transfer,Fuel,Bank Transfer,Chase,PHL,completed,No,213573.21
TXN101328,CUST1667,Gregory Murray,justinbailey@example.net,12/13/2022,2023/03/31 00:45,730.59,Php,Withdrawal,Subscriptions,Cash,DBS,SG,,No,177475.55
TXN102523,CUST1710,Mr. Timothy Howard,richard15@example.net,2025-06-28,02/22/2025,-42.88,PHP ,REFUND,Fashion,cash,Metrobank,PH,Pending,FALSE,159921.27
TXN103131,CUST1394,Jeremiah Baker,anne21@example.org,2024-11-03,2024-07-22,4242.79,Php,,Education,credit card,UnionBank,Singapore,completed,0,22707.93
TXN101457,CUST1370,Heather Stephens,kcooper@example.net,2023-08-19,"December 20, 2024",1688.67,Php,Withdrawal,Fuel,GCash,OCBC,Singapore  ,Pending,0,214761.69
TXN100314,CUST1496,Matthew Miller,michele28@example.org,2023-06-05,"May 26, 2023",300.16,JPY,Fee,Electronics,Bank Transfer,BPI,Philippines ,failed,,103254.31
TXN101625,CUST1105,  Charles Pitts  ,charlesharrington@example.com,2023-09-09,29/06/26,1407.91,USD,Fee,Entertainment,Credit Card,Landbank,United States,Failed,FALSE,215619.64
TXN101564,CUST1256,Travis Hobbs,conniesimmons@example.com,2022-09-01,2026-01-26,92215.20000000001,SGD,REFUND,Education,DEBIT CARD,DBS,US,,0,232081.43
TXN103008,CUST1616,Lisa Garrett,robertberry@example.com,2025-11-25,23/02/24,N/A,JPY,purchase,Fuel,GCash,UnionBank,,Failed,0,140746.67
TXN105856,CUST1250,Cameron Irwin,avilatiffany@example.com,2024-11-10,05/12/23,479.98,,Purchase,,e-wallet,Chase,Singapore,failed,No,19301.05
TXN105044,CUST1370,Heather Stephens,kcooper@example.net,2023-08-19,"February 16, 2024",1058.41,php,Transfer,Utilities,Bank Transfer,DBS,Philippines,Completed,No,198740.8
TXN100004,CUST1322,Anna Robertson,heather57@example.com,2023-08-26,19/10/25,N/A,SGD,REFUND,Insurance,cash,UnionBank,SG,Reversed,No,5635.83
TXN100766,CUST1257,Mason James,,2023-10-28,"April 14, 2025",357.8,JPY,Withdrawal,Electronics,PayMaya,Chase,USA,Reversed,0,30785.54
TXN101252,CUST1748,Michael Ramirez,watsonshaun@example.net,2024-05-07,2024/08/29 18:30,200.74,php,Deposit,Electronics,DEBIT CARD,OCBC,Philippines ,failed,,239504.56
TXN102054,CUST1034,Kendra Contreras,sarah12@example.com,2022-11-28,02/19/2023,1258.1,Php,Purchase,Dining,Debit Card,Chase,SG,completed,,224195.38
TXN104875,CUST1251,Kim Morrow,stevenmoore@example.org,2025-10-14,"January 07, 2024",958.73,JPY,purchase,Government Fees,Debit Card,Metrobank,USA,,No,72159.54
TXN101795,CUST1116,Amanda Diaz,christopherphillips@example.net,2023-12-17,04/03/23,487.14,PHP,purchase,othr,Bank Transfer,DBS,SG,completed,FALSE,104827.12
TXN100622,CUST1447,Matthew Smith,tiffanysantiago@example.com,2024-04-27,16/01/24,120.03,SGD,Purchase,Groceries  ,PayMaya,BDO,Philippines ,Reversed,No,154477.67
TXN100026,CUST1598,Matthew Guzman,walterscrystal@example.org,2023-07-28,"February 10, 2023",219.2,PHP ,Purchase,Investment,DEBIT CARD,UnionBank,US,Pending,,
TXN105141,CUST1849,Kelly Graham,leslievang@example.org,2024-06-13,08/01/2025,83.42,SGD,Fee,,PayMaya,UnionBank,Singapore,completed,FALSE,182811.37
TXN101391,CUST1806,Sheila Wilson,andrewnguyen@example.com,2024-10-21,"February 26, 2023",-815.88,PHP,REFUND,Dining,PayMaya,Chase,US,Completed,0,149961.62
TXN105874,CUST1797,Kathleen Johnson,patrickshelton@example.org,2023-07-25,2023/12/10 20:16,-768.28,SGD,REFUND,othr,GCash,Metrobank,United States,Pending,FALSE,241927.95
TXN102457,CUST1679,Heather Butler,whitney22@example.org,2022-10-03,2023/12/14 01:36,N/A,php,Deposit,Dining,Debit Card,OCBC,Philippines ,Completed,No,241758.64
TXN103286,CUST1739,John Mack,simmonsphillip@example.net,2025-05-18,20-02-2025,626.25,Php,Purchase,ATM Withdrawal,,,PHL,Completed,TRUE,247925.69
TXN105579,CUST1835,Brandi Thompson,lauren31@example.com,2023-10-16,05/27/2026,124.47,PHP ,Transfer,Travel,Bank Transfer,OCBC,United States,Reversed,No,117715.62
TXN102646,CUST1311,Lisa Glenn,washingtonjames@example.com,2025-11-16,22/10/25,-3285.68,,REFUND,ATM Withdrawal,cash,Landbank,PH,completed,0,34368.59
TXN105093,CUST1218,Karen Smith,emily69@example.com,2025-04-17,"August 27, 2024",-341.49,SGD,Refund,GROCERIES,Credit Card,Chase,,Pending,No,82109.33
TXN103865,CUST1738,Daniel Pennington,robinvillanueva@example.com,2025-12-07,"October 14, 2024",388.07,PHP ,Fee,Healthcare,e-wallet,BPI,PHL,completed,No,117428.58
TXN102536,CUST1788,Henry Gray,willierussell@example.com,2022-12-08,10-02-2025,950.3,USD,Withdrawal,othr,Bank Transfer,Chase,,Failed,0,69137.17
TXN102450,CUST1154,Maria Hernandez,thomasjames@example.net,2023-01-15,2023/04/23 00:50,119.18,,Deposit,Entertainment,Bank Transfer,Metrobank,Singapore,failed,,108235.87
TXN104290,CUST1083,John Ray,,2022-10-20,2024-12-18,694.84,JPY,Purchase,Entertainment,GCash,OCBC,Singapore,Pending  ,0,39765.94
TXN102469,CUST1758,Carla Turner,sullivanvictor@example.org,2025-10-27,2024/01/29 21:16,29909.6,JPY,Refund,Education,GCash  ,,Philippines ,failed,FALSE,79250.49
TXN100130,CUST1087,  David Mann  ,ojones@example.com,2025-04-05,18-10-2023,-636.76,JPY,REFUND,Electronics,e-wallet,DBS,,,FALSE,
TXN105767,CUST1096,Sean Murray,lopezmichael@example.com,2024-09-10,27/08/24,3379.53,USD,,Government Fees,,BDO,PH,COMPLETED,0,209069.3
TXN105749,CUST1629,Christopher Phillips,vaughnrebecca@example.com,2025-05-29,09-04-2026,,php,purchase,P2P Transfer,GCash,RCBC,PH,Completed,0,151021.23
TXN102050,CUST1466,Stephanie Ferguson,hstokes@example.org,2022-08-05,"November 21, 2025",713.79,,purchase,Education,Cash,BDO,Philippines,failed,FALSE,235397.82
TXN105923,CUST1249,Jaime Vega,DESIREEBAILEY@EXAMPLE.ORG,2025-12-23,2023/09/21 01:26,859.73,PHP,Purchase,P2P Transfer,Credit Card,,Philippines,failed,Yes,169000.98
TXN101974,CUST1098,Cynthia Moore,tranchristopher@example.org,2024-02-13,04/22/2025,514.0,JPY,Purchase,Entertainment,Credit Card,BPI,JP,,0,54475.03
TXN104481,CUST1623,Julie Banks,melissahenry@example.org,2023-01-29,03/05/2023,159.51,php,,othr,,OCBC,,completed,FALSE,187942.64
TXN105016,CUST1683,Jonathan Jenkins,arthur09@example.com,2024-12-20,13/03/23,-8779.6,SGD,REFUND,dining ,Debit Card,OCBC,,,No,37771.44
TXN104778,CUST1364,Jacqueline Mccoy,aguilarjonathan@example.org,2022-07-31,11/26/2025,2058.54,PHP,Transfer,Electronics,PayMaya,BPI,PH,completed,0,108217.34
TXN101279,CUST1350,Roger Duncan,shawrachel@example.org,2023-04-15,26-03-2025,201.82,PHP,,dining ,DEBIT CARD,Chase,Japan,,1,182350.93
TXN102004,CUST1123,Tracy Torres,pwilson@example.net,2022-12-24,30/01/24,₱944.90,php,Purchase,Education,Credit Card,UnionBank,,Reversed,,36067.86
TXN101701,CUST1830,Sherry Wang,rmccormick@example.org,2025-05-21,2024-06-11,923.56,PHP ,Purchase,P2P Transfer,credit card,DBS,United States,Pending,,111955.27
TXN105434,CUST1688,Thomas Curry,bryan79@example.org,2024-07-05,01/17/2023,1718.2,USD,purchase,GROCERIES,cash,Metrobank,PHL,COMPLETED,No,24199.17
TXN105931,CUST1695,Kim James,jwells@example.net,2025-07-20,2026/05/13 16:50,3759.51,JPY,Transfer,Fuel,Credit Card,RCBC,PH,Pending,No,207006.01
TXN101875,CUST1311,Lisa Glenn,washingtonjames@example.com,2025-11-16,25/08/23,2384.56,,Purchase,Dining,Credit Card,OCBC,PHL,,0,74308.11
TXN100383,CUST1828,Robert Martinez,miaprice@example.com,2025-10-01,2024-08-10,35.68,JPY,Transfer,,,OCBC,PHL,Pending,No,100490.38
TXN100512,CUST1360,Christine Parker,melissa12@example.net,2023-07-27,22-05-2025,-1640.13,JPY,Refund,Investment,GCash,Chase,United States,COMPLETED,,174519.13
TXN101755,CUST1444,MARIAH ROBLES,andersonjessica@example.org,2022-11-13,02/10/25,1151.7,php,Fee,dining ,cash,RCBC,Philippines,COMPLETED,0,104707.92
TXN101085,CUST1534,Joseph Haynes,,2025-02-14,27/06/23,2526.65,PHP ,Withdrawal,Fashion  ,Debit Card,BDO,PHL,completed,FALSE,102702.41
TXN100699,CUST1746,Matthew Bush,devonrogers@example.net,2022-11-26,"June 21, 2026",2624.16,JPY,,Healthcare,,Metrobank,USA,Pending,,24336.06
TXN102901,CUST1029,ANGELA LOPEZ,leonardjoe@example.org,2025-10-19,16/12/24,"₱20,418.59",,Transfer,Others,cash,DBS,Japan,Pending,0,
TXN102750,CUST1664,  Megan Ferguson  ,fbradley@example.net,2024-02-22,24/11/24,1177.04,JPY,Fee,GROCERIES,Cash,BPI,Philippines,completed,0,244747.37
TXN104078,CUST1854,Thomas Sanchez,,2023-07-02,2023-11-02,,PHP,Purchase,Healthcare,cash,DBS,Japan,failed,0,68998.87
TXN105974,CUST1647,Robert Lewis,hannahking@example.org,08/01/2023,01/16/2024,N/A,,,groceries,Bank Transfer,Chase,Singapore,failed,0,23363.73
TXN101524,CUST1624,Jason Novak,stephanie33@example.org,2022-09-26,27-04-2025,N/A,php,Purchase,Utilities,cash,Metrobank,SG,COMPLETED,No,179241.08
TXN104013,CUST1122,Maria Reid,tblankenship@example.net,2023-12-07,01/18/2023,569.63,SGD,Withdrawal,Fuel,Cash,Chase,Philippines,Completed,No,120456.15
TXN101535,CUST1329,MATTHEW PADILLA,lewischristian@example.net,04/19/2023,19/12/25,1770.95,SGD,Deposit,Subscriptions  ,Bank Transfer,,Philippines ,failed,,159275.38
TXN103299,CUST1708,James Hernandez,rebecca90@example.net,2024-12-24,04-07-2025,-1163.89,PHP,REFUND,GROCERIES,e-wallet,UnionBank,Philippines ,COMPLETED,0,129840.71
TXN102360,CUST1054,David Charles,danderson@example.net,2024-05-12,15-04-2024,433.9,Php,,othr,Cash,Chase,Singapore,Pending,0,51281.95
TXN100916,CUST1354,Ryan Wiley,aaron64@example.org,2023-03-23,"March 01, 2025",480.54,Php,,Entertainment,credit card,Metrobank,Singapore,COMPLETED,No,177104.86
TXN105422,CUST1160,Robert Monroe,wagnergerald@example.org,2024-12-24,2024/06/28 22:56,N/A,PHP ,Transfer,Groceries,credit card,OCBC,JP,completed,0,23164.13
TXN103573,CUST1125,Sandra Gilbert,antonio53@example.com,2024-01-23,2023-12-06,4368.69,PHP,purchase,Others,Cash,RCBC,JP,COMPLETED,0,236051.65
TXN100760,CUST1388,Anna Wheeler,bbush@example.net,2023-01-30,2025/08/19 00:43,27.74,PHP,Deposit,Government Fees,DEBIT CARD,Chase,SG,failed,Yes,26863.34
TXN100770,CUST1291,Vincent Novak,jessica79@example.org,2023-08-24,"November 24, 2025",-793.64,php,REFUND,Fuel,GCash,DBS,JP,failed,FALSE,203585.58
TXN104237,CUST1600,Laura Davis,zroberts@example.org,2022-12-19,26/09/24,3352.55,php,,Entertainment,Credit Card,DBS,Philippines,COMPLETED,0,101325.41
TXN102161,CUST1632,Carly Quinn,WILSONSHANNON@EXAMPLE.COM,2022-10-21,06/28/2025,341.75,php,Transfer,Dining,PayMaya,Chase,US,Completed,0,215430.7
TXN102413,CUST1726,Hannah Smith,,2024-09-01,"May 04, 2026",621.85,PHP,Transfer,GROCERIES,credit card,Metrobank,Japan  ,COMPLETED,,115358.67
TXN105138,CUST1194,Deborah Green,nlewis@example.com,2024-12-06,03/20/2023,4625.21,Php,Transfer,Insurance,e-wallet,BDO,SG,completed,FALSE,
